condition,k,attribute_index,rare,query_positives,recall_at_k
oxford_aligned_source,10,142,True,3,0.0
oxford_aligned_source,10,143,True,23,0.0
oxford_aligned_source,10,144,True,69,0.5072463768115942
oxford_aligned_source,10,148,True,89,0.30337078651685395
oxford_aligned_source,10,155,True,32,0.28125
oxford_aligned_source,10,156,True,88,0.6590909090909091
oxford_aligned_source,10,160,True,53,0.5849056603773585
oxford_aligned_source,10,161,True,24,0.4166666666666667
oxford_aligned_source,10,169,True,65,0.13846153846153847
oxford_aligned_source,10,170,True,18,0.16666666666666666
oxford_aligned_source,10,171,True,52,0.38461538461538464
oxford_aligned_source,10,175,True,56,0.4107142857142857
oxford_aligned_source,10,176,True,23,0.08695652173913043
oxford_aligned_source,10,177,True,109,0.5137614678899083
oxford_aligned_source,10,185,True,34,0.35294117647058826
oxford_aligned_source,10,186,True,80,0.6
oxford_aligned_source,10,190,True,80,0.5125
oxford_aligned_source,10,191,True,33,0.21212121212121213
oxford_aligned_source,10,199,True,81,0.38271604938271603
oxford_aligned_source,10,200,True,19,0.15789473684210525
oxford_aligned_source,10,201,True,79,0.569620253164557
oxford_aligned_source,10,205,True,68,0.4411764705882353
oxford_aligned_source,10,206,True,31,0.16129032258064516
oxford_aligned_source,10,224,True,64,0.546875
oxford_aligned_source,10,226,True,26,0.19230769230769232
oxford_aligned_source,10,251,True,44,0.1590909090909091
oxford_aligned_source,10,252,True,107,0.5700934579439252
oxford_aligned_source,10,257,True,45,0.24444444444444444
oxford_aligned_source,10,263,True,77,0.4675324675324675
oxford_aligned_source,10,265,True,22,0.045454545454545456
oxford_aligned_source,10,266,True,23,0.0
oxford_aligned_source,10,267,True,66,0.24242424242424243
oxford_aligned_source,10,270,True,29,0.034482758620689655
oxford_aligned_source,10,271,True,7,0.0
oxford_aligned_source,10,280,True,53,0.16981132075471697
oxford_aligned_source,10,281,True,17,0.0
oxford_aligned_source,10,282,True,81,0.5185185185185185
oxford_aligned_source,10,285,True,34,0.23529411764705882
oxford_aligned_source,10,286,True,14,0.07142857142857142
oxford_aligned_source,10,287,True,53,0.18867924528301888
oxford_aligned_source,10,296,True,36,0.2777777777777778
oxford_aligned_source,10,301,True,66,0.5151515151515151
oxford_aligned_source,10,302,True,36,0.25
cub_train_aligned_source,1,2,True,95,0.042105263157894736
cub_train_aligned_source,1,12,True,26,0.0
cub_train_aligned_source,1,13,True,69,0.11594202898550725
cub_train_aligned_source,1,18,True,25,0.0
cub_train_aligned_source,1,27,True,31,0.0
cub_train_aligned_source,1,28,True,70,0.12857142857142856
cub_train_aligned_source,1,33,True,28,0.0
cub_train_aligned_source,1,41,True,92,0.06521739130434782
cub_train_aligned_source,1,42,True,24,0.08333333333333333
cub_train_aligned_source,1,43,True,88,0.056818181818181816
cub_train_aligned_source,1,47,True,81,0.16049382716049382
cub_train_aligned_source,1,48,True,24,0.0
cub_train_aligned_source,1,61,True,17,0.0
cub_train_aligned_source,1,62,True,57,0.10526315789473684
cub_train_aligned_source,1,67,True,20,0.0
cub_train_aligned_source,1,81,True,63,0.047619047619047616
cub_train_aligned_source,1,82,True,16,0.0
cub_train_aligned_source,1,83,True,40,0.15
cub_train_aligned_source,1,87,True,46,0.0
cub_train_aligned_source,1,88,True,29,0.0
cub_train_aligned_source,1,107,True,90,0.07777777777777778
cub_train_aligned_source,1,108,True,17,0.0
cub_train_aligned_source,1,109,True,77,0.012987012987012988
cub_train_aligned_source,1,113,True,63,0.09523809523809523
cub_train_aligned_source,1,114,True,25,0.0
cub_train_aligned_source,1,122,True,88,0.045454545454545456
cub_train_aligned_source,1,123,True,28,0.03571428571428571
cub_train_aligned_source,1,124,True,74,0.0945945945945946
cub_train_aligned_source,1,127,True,88,0.17045454545454544
cub_train_aligned_source,1,128,True,60,0.2
cub_train_aligned_source,1,129,True,26,0.11538461538461539
cub_train_aligned_source,1,135,True,56,0.26785714285714285
cub_train_aligned_source,1,137,True,10,0.0
cub_train_aligned_source,1,138,True,67,0.04477611940298507
cub_train_aligned_source,1,141,True,17,0.0
cub_train_aligned_source,1,142,True,3,0.0
cub_train_aligned_source,1,143,True,23,0.0
cub_train_aligned_source,1,144,True,69,0.13043478260869565
cub_train_aligned_source,1,148,True,89,0.033707865168539325
cub_train_aligned_source,1,155,True,32,0.25
cub_train_aligned_source,1,156,True,88,0.13636363636363635
cub_train_aligned_source,1,160,True,53,0.18867924528301888
cub_train_aligned_source,1,161,True,24,0.125
cub_train_aligned_source,1,169,True,65,0.015384615384615385
cub_train_aligned_source,1,170,True,18,0.05555555555555555
cub_train_aligned_source,1,171,True,52,0.1346153846153846
cub_train_aligned_source,1,175,True,56,0.03571428571428571
cub_train_aligned_source,1,176,True,23,0.0
cub_train_aligned_source,1,177,True,109,0.21100917431192662
cub_train_aligned_source,1,185,True,34,0.20588235294117646
cub_train_aligned_source,1,186,True,80,0.1
cub_train_aligned_source,1,190,True,80,0.0875
cub_train_aligned_source,1,191,True,33,0.030303030303030304
cub_train_aligned_source,1,199,True,81,0.07407407407407407
cub_train_aligned_source,1,200,True,19,0.10526315789473684
cub_train_aligned_source,1,201,True,79,0.06329113924050633
cub_train_aligned_source,1,205,True,68,0.07352941176470588
cub_train_aligned_source,1,206,True,31,0.0
cub_train_aligned_source,1,224,True,64,0.140625
cub_train_aligned_source,1,226,True,26,0.0
cub_train_aligned_source,1,251,True,44,0.09090909090909091
cub_train_aligned_source,1,252,True,107,0.1308411214953271
cub_train_aligned_source,1,257,True,45,0.0
cub_train_aligned_source,1,263,True,77,0.012987012987012988
cub_train_aligned_source,1,265,True,22,0.0
cub_train_aligned_source,1,266,True,23,0.0
cub_train_aligned_source,1,267,True,66,0.015151515151515152
cub_train_aligned_source,1,270,True,29,0.0
cub_train_aligned_source,1,271,True,7,0.0
cub_train_aligned_source,1,280,True,53,0.0
cub_train_aligned_source,1,281,True,17,0.0
cub_train_aligned_source,1,282,True,81,0.16049382716049382
cub_train_aligned_source,1,285,True,34,0.08823529411764706
cub_train_aligned_source,1,286,True,14,0.0
cub_train_aligned_source,1,287,True,53,0.03773584905660377
cub_train_aligned_source,1,296,True,36,0.2222222222222222
cub_train_aligned_source,1,301,True,66,0.13636363636363635
cub_train_aligned_source,1,302,True,36,0.08333333333333333
cub_train_aligned_source,5,2,True,95,0.2736842105263158
cub_train_aligned_source,5,12,True,26,0.07692307692307693
cub_train_aligned_source,5,13,True,69,0.4057971014492754
cub_train_aligned_source,5,18,True,25,0.0
cub_train_aligned_source,5,27,True,31,0.06451612903225806
cub_train_aligned_source,5,28,True,70,0.38571428571428573
cub_train_aligned_source,5,33,True,28,0.0
cub_train_aligned_source,5,41,True,92,0.21739130434782608
cub_train_aligned_source,5,42,True,24,0.08333333333333333
cub_train_aligned_source,5,43,True,88,0.4659090909090909
cub_train_aligned_source,5,47,True,81,0.3950617283950617
cub_train_aligned_source,5,48,True,24,0.25
cub_train_aligned_source,5,61,True,17,0.11764705882352941
cub_train_aligned_source,5,62,True,57,0.3333333333333333
cub_train_aligned_source,5,67,True,20,0.0
cub_train_aligned_source,5,81,True,63,0.047619047619047616
cub_train_aligned_source,5,82,True,16,0.0625
cub_train_aligned_source,5,83,True,40,0.375
cub_train_aligned_source,5,87,True,46,0.13043478260869565
cub_train_aligned_source,5,88,True,29,0.0
cub_train_aligned_source,5,107,True,90,0.2222222222222222
cub_train_aligned_source,5,108,True,17,0.058823529411764705
cub_train_aligned_source,5,109,True,77,0.36363636363636365
cub_train_aligned_source,5,113,True,63,0.31746031746031744
cub_train_aligned_source,5,114,True,25,0.08
cub_train_aligned_source,5,122,True,88,0.3068181818181818
cub_train_aligned_source,5,123,True,28,0.07142857142857142
cub_train_aligned_source,5,124,True,74,0.3918918918918919
cub_train_aligned_source,5,127,True,88,0.4318181818181818
cub_train_aligned_source,5,128,True,60,0.36666666666666664
cub_train_aligned_source,5,129,True,26,0.3076923076923077
cub_train_aligned_source,5,135,True,56,0.3392857142857143
cub_train_aligned_source,5,137,True,10,0.0
cub_train_aligned_source,5,138,True,67,0.34328358208955223
cub_train_aligned_source,5,141,True,17,0.0
cub_train_aligned_source,5,142,True,3,0.0
cub_train_aligned_source,5,143,True,23,0.0
cub_train_aligned_source,5,144,True,69,0.34782608695652173
cub_train_aligned_source,5,148,True,89,0.14606741573033707
cub_train_aligned_source,5,155,True,32,0.28125
cub_train_aligned_source,5,156,True,88,0.5340909090909091
cub_train_aligned_source,5,160,True,53,0.41509433962264153
cub_train_aligned_source,5,161,True,24,0.3333333333333333
cub_train_aligned_source,5,169,True,65,0.046153846153846156
cub_train_aligned_source,5,170,True,18,0.1111111111111111
cub_train_aligned_source,5,171,True,52,0.34615384615384615
cub_train_aligned_source,5,175,True,56,0.26785714285714285
cub_train_aligned_source,5,176,True,23,0.0
cub_train_aligned_source,5,177,True,109,0.43119266055045874
cub_train_aligned_source,5,185,True,34,0.29411764705882354
cub_train_aligned_source,5,186,True,80,0.4125
cub_train_aligned_source,5,190,True,80,0.3625
