attribute_index,attribute_name,attribute_family,eligible,observed_test,positives_test,negatives_test,native_target_ap_mean,aligned_source_ap_mean,unaligned_source_ap_mean,native_source_ap_mean,aligned_minus_native_target_ap
181,has_under_tail_color::buff,has_under_tail_color,True,4343,694,3649,0.4316051303144713,0.37564880358869684,0.2167663496312464,0.429409667683729,-0.05595632672577444
182,has_nape_color::blue,has_nape_color,True,5367,289,5078,0.6870187340164131,0.6311424454602552,0.03849232287786506,0.6797909355695188,-0.055876288556157894
183,has_nape_color::brown,has_nape_color,True,5367,1012,4355,0.5770714332528701,0.5244126632611007,0.21277511048913783,0.5566811105294553,-0.05265876999176944
184,has_nape_color::iridescent,has_nape_color,True,5367,119,5248,0.13617929728379663,0.09280781653870365,0.02248704397310893,0.10984526998517415,-0.04337148074509298
185,has_nape_color::purple,has_nape_color,True,5367,34,5333,0.0946391637021034,0.04616489357044152,0.010113190570260196,0.06205415612485517,-0.04847427013166188
186,has_nape_color::rufous,has_nape_color,True,5367,80,5287,0.22057422689447276,0.19249220545482948,0.009728175751587322,0.2394294146159442,-0.02808202143964328
187,has_nape_color::grey,has_nape_color,True,5367,1427,3940,0.5846921884108515,0.5082778496070939,0.2697486769997752,0.575441708211313,-0.07641433880375759
188,has_nape_color::yellow,has_nape_color,True,5367,464,4903,0.6761152779306223,0.6263454815660764,0.09738288442995895,0.6737871903900959,-0.049769796364545926
189,has_nape_color::olive,has_nape_color,True,5367,183,5184,0.24853202713442024,0.21593355079565915,0.030752309790812726,0.26814240540116346,-0.03259847633876109
190,has_nape_color::green,has_nape_color,True,5367,80,5287,0.20830662367558003,0.15944419791025954,0.015246655421072957,0.2304054918168857,-0.04886242576532049
191,has_nape_color::pink,has_nape_color,True,5367,33,5334,0.02279688816149282,0.01689610447709136,0.005528482536551193,0.03231915487551236,-0.005900783684401459
192,has_nape_color::orange,has_nape_color,True,5367,126,5241,0.2113244941608253,0.18190533723005906,0.019063177738247766,0.19512049594017725,-0.029419156930766244
193,has_nape_color::black,has_nape_color,True,5367,1507,3860,0.7098587585146025,0.6409631075090965,0.22520864381002506,0.6983722746353411,-0.06889565100550599
194,has_nape_color::white,has_nape_color,True,5367,1274,4093,0.6575716305905759,0.5590650566962467,0.20160823657053398,0.6372769831683884,-0.09850657389432915
195,has_nape_color::red,has_nape_color,True,5367,199,5168,0.6339422206725409,0.5968659803712943,0.028107939176509424,0.6442755131180415,-0.037076240301246566
196,has_nape_color::buff,has_nape_color,True,5367,889,4478,0.46813796965623145,0.4008883144680605,0.18492934330542843,0.4627042925879522,-0.06724965518817094
197,has_belly_color::blue,has_belly_color,True,5144,144,5000,0.5981529691340249,0.49042317341933206,0.019261685323736878,0.5617325487216911,-0.10772979571469288
198,has_belly_color::brown,has_belly_color,True,5144,513,4631,0.4066163502416713,0.3213873634033576,0.11554471033742766,0.3796400110281022,-0.0852289868383137
199,has_belly_color::iridescent,has_belly_color,True,5144,81,5063,0.11510623808221276,0.059846146837376005,0.01459786533367892,0.10517649615502991,-0.05526009124483676
200,has_belly_color::purple,has_belly_color,False,5144,19,5125,,,,,
201,has_belly_color::rufous,has_belly_color,True,5144,79,5065,0.14810497610371323,0.12195192766027718,0.019366059195752617,0.14666725808343378,-0.02615304844343605
202,has_belly_color::grey,has_belly_color,True,5144,996,4148,0.4897148322424611,0.42539879846936984,0.21676975355585865,0.48387353780915604,-0.06431603377309125
203,has_belly_color::yellow,has_belly_color,True,5144,844,4300,0.8564578067424152,0.8045203258635418,0.19635652930977293,0.8440665740436881,-0.0519374808788734
204,has_belly_color::olive,has_belly_color,True,5144,117,5027,0.28829466232409223,0.22938779581609894,0.022751211782312403,0.2660460406964328,-0.05890686650799329
205,has_belly_color::green,has_belly_color,True,5144,68,5076,0.19554674080919776,0.17660154550357085,0.018242300909375814,0.17153388320377566,-0.01894519530562691
206,has_belly_color::pink,has_belly_color,True,5144,31,5113,0.010664757138651546,0.008931438385988972,0.005741015934701585,0.011574464111260726,-0.001733318752662574
207,has_belly_color::orange,has_belly_color,True,5144,165,4979,0.2867399059132154,0.22355274211134976,0.05643895007424841,0.2842456913081879,-0.06318716380186565
208,has_belly_color::black,has_belly_color,True,5144,852,4292,0.6896241038597789,0.6420778999740245,0.14406675320119772,0.696937629898102,-0.04754620388575437
209,has_belly_color::white,has_belly_color,True,5144,2167,2977,0.7873170797545103,0.7327358429367011,0.4264492661306056,0.772352347455073,-0.05458123681780913
210,has_belly_color::red,has_belly_color,True,5144,200,4944,0.6560085222916598,0.5830228912219129,0.0318367840072087,0.6384707360429808,-0.07298563106974698
211,has_belly_color::buff,has_belly_color,True,5144,948,4196,0.5238103648048823,0.45327177985212314,0.23913055891509094,0.4992357609276846,-0.07053858495275916
212,has_wing_shape::rounded-wings,has_wing_shape,True,3830,1653,2177,0.5108480675062141,0.5024460672747725,0.4157354717639638,0.5119209661367726,-0.008402000231441664
213,has_wing_shape::pointed-wings,has_wing_shape,True,3830,1163,2667,0.35423608665294914,0.3450387290887208,0.32814652428061974,0.3750356791538943,-0.009197357564228348
214,has_wing_shape::broad-wings,has_wing_shape,True,3830,335,3495,0.12672806402013337,0.120801879762739,0.0848385275027882,0.14332862237559635,-0.005926184257394371
215,has_wing_shape::tapered-wings,has_wing_shape,True,3830,470,3360,0.2084760110153062,0.16847359780129595,0.1409903345613046,0.1834036596239358,-0.04000241321401024
216,has_wing_shape::long-wings,has_wing_shape,True,3830,379,3451,0.32268635977404747,0.29161130312776345,0.09040474338264837,0.3215022051237589,-0.031075056646284016
217,has_size::large_(16_-_32_in),has_size,True,5794,208,5586,0.16768174493792182,0.15550458433927122,0.06141101762574823,0.17185722704335746,-0.012177160598650594
218,has_size::small_(5_-_9_in),has_size,True,5794,2958,2836,0.6565942081363796,0.6448906986820402,0.5755093551981206,0.6577493288188963,-0.0117035094543394
219,has_size::very_large_(32_-_72_in),has_size,True,5794,96,5698,0.30022693905327413,0.22197530124470086,0.025671626844592975,0.30202328499805364,-0.07825163780857328
220,has_size::medium_(9_-_16_in),has_size,True,5794,1148,4646,0.6367887558121786,0.6004454895704059,0.23374110629586586,0.6445952310664173,-0.036343266241772754
221,has_size::very_small_(3_-_5_in),has_size,True,5794,1384,4410,0.43712458090170025,0.3769374129849647,0.22191009853745305,0.43274068336472504,-0.06018716791673556
222,has_shape::upright-perching_water-like,has_shape,True,5794,125,5669,0.13399293596981732,0.1098686657276883,0.02306062691893579,0.122470795328197,-0.024124270242129014
223,has_shape::chicken-like-marsh,has_shape,True,5794,95,5699,0.043281346724143174,0.037227285074922054,0.03300265002960752,0.04142769623434562,-0.006054061649221121
224,has_shape::long-legged-like,has_shape,True,5794,64,5730,0.24693387777112896,0.19535619743579635,0.0144761597650025,0.21465209042419567,-0.05157768033533261
225,has_shape::duck-like,has_shape,True,5794,354,5440,0.6539655172994834,0.6176169460690588,0.18140117511017267,0.6709940569416075,-0.036348571230424565
226,has_shape::owl-like,has_shape,False,5794,26,5768,,,,,
227,has_shape::gull-like,has_shape,True,5794,404,5390,0.44381609680449097,0.39582657886513,0.050273523708568725,0.4325629270872445,-0.04798951793936096
228,has_shape::hummingbird-like,has_shape,True,5794,320,5474,0.3196113226968146,0.22009387380609008,0.05144019778329552,0.30798975094159575,-0.0995174488907245
229,has_shape::pigeon-like,has_shape,True,5794,370,5424,0.10672656601868431,0.10335709314259085,0.06438622555871956,0.10363917480569376,-0.00336947287609346
230,has_shape::tree-clinging-like,has_shape,True,5794,365,5429,0.3831657355819754,0.23671073835625062,0.07405184179588198,0.3796163078056185,-0.1464549972257248
231,has_shape::hawk-like,has_shape,True,5794,189,5605,0.14758850579726474,0.10650379459431274,0.032798607241407464,0.14692162523039287,-0.041084711202952
232,has_shape::sandpiper-like,has_shape,True,5794,312,5482,0.11274401387767412,0.10039898563232566,0.060616229706504786,0.10860026342147962,-0.012345028245348458
233,has_shape::upland-ground-like,has_shape,True,5794,132,5662,0.05340998783976754,0.047185983580862026,0.02518330235240862,0.05157813632760814,-0.006224004258905513
234,has_shape::swallow-like,has_shape,True,5794,211,5583,0.08202744706684141,0.0670599139363555,0.034689198492848815,0.08375407211262055,-0.014967533130485905
235,has_shape::perching-like,has_shape,True,5794,2827,2967,0.7472466771337566,0.6990821515833396,0.5676392448582892,0.7439175855264112,-0.04816452555041695
236,has_back_pattern::solid,has_back_pattern,True,4520,2115,2405,0.6973747108425336,0.649374666971309,0.5116974793216931,0.6907708031198112,-0.048000043871224585
237,has_back_pattern::spotted,has_back_pattern,True,4520,356,4164,0.3925025621697632,0.3495677926274619,0.08892891551028896,0.4083889177752604,-0.0429347695423013
238,has_back_pattern::striped,has_back_pattern,True,4520,898,3622,0.4421755768236043,0.40755685536507275,0.18213998086170693,0.43934225454245945,-0.034618721458531565
239,has_back_pattern::multi-colored,has_back_pattern,True,4520,1151,3369,0.36568224212626776,0.31989761274924994,0.2518120550344146,0.373083196400041,-0.04578462937701783
240,has_tail_pattern::solid,has_tail_pattern,True,4405,2077,2328,0.683387652883132,0.6556837780512144,0.47660275855843715,0.6787652638931638,-0.027703874831917608
241,has_tail_pattern::spotted,has_tail_pattern,True,4405,263,4142,0.23716872904540395,0.19747532251181368,0.05975483646812787,0.2325036537259094,-0.03969340653359027
242,has_tail_pattern::striped,has_tail_pattern,True,4405,708,3697,0.28308691330676805,0.2631058274951075,0.15079627603672152,0.29227490933493966,-0.019981085811660526
243,has_tail_pattern::multi-colored,has_tail_pattern,True,4405,1357,3048,0.4265275159377223,0.3953554729284122,0.3432480433804765,0.4220767009717855,-0.03117204300931009
244,has_belly_pattern::solid,has_belly_pattern,True,5105,3321,1784,0.8301001969384434,0.7887434929979422,0.6457153288635091,0.8265562791216479,-0.04135670394050117
245,has_belly_pattern::spotted,has_belly_pattern,True,5105,298,4807,0.2941186211490987,0.2484850758615115,0.06987548709192917,0.289562841502898,-0.0456335452875872
246,has_belly_pattern::striped,has_belly_pattern,True,5105,566,4539,0.3349259971427879,0.29781338695936527,0.11638987824564259,0.3426091253329129,-0.037112610183422656
247,has_belly_pattern::multi-colored,has_belly_pattern,True,5105,920,4185,0.29407214807601173,0.22649316689785728,0.19908612521914637,0.2736412079017929,-0.06757898117815445
248,has_primary_color::blue,has_primary_color,True,5794,367,5427,0.6744386075011446,0.6067786526549727,0.04879808690974256,0.6526417572850886,-0.06765995484617193
249,has_primary_color::brown,has_primary_color,True,5794,1437,4357,0.6407406819300183,0.6074857370860803,0.3212003389109337,0.6357286201278363,-0.033254944843937984
250,has_primary_color::iridescent,has_primary_color,True,5794,110,5684,0.11083567167418429,0.08414914695445429,0.01682227771691017,0.09474234029311315,-0.02668652471973
251,has_primary_color::purple,has_primary_color,True,5794,44,5750,0.038331941418806546,0.02100278376489175,0.008817183595243723,0.017934185072513785,-0.017329157653914795
252,has_primary_color::rufous,has_primary_color,True,5794,107,5687,0.18070857847572377,0.1553013773113812,0.016791491115161768,0.1863802603299382,-0.025407201164342585
253,has_primary_color::grey,has_primary_color,True,5794,1728,4066,0.6093019458837456,0.554236184892172,0.31175708473471275,0.5939663087755644,-0.055065760991573676
254,has_primary_color::yellow,has_primary_color,True,5794,901,4893,0.8274997677118033,0.8045471319575377,0.2053967993248172,0.8278519395743451,-0.02295263575426565
255,has_primary_color::olive,has_primary_color,True,5794,248,5546,0.33268393388046624,0.29217589353010454,0.04302832717808495,0.32778877738228396,-0.04050804035036171
256,has_primary_color::green,has_primary_color,True,5794,107,5687,0.25719076536572627,0.24392860794710963,0.02396643278716383,0.2668904021932451,-0.013262157418616638
257,has_primary_color::pink,has_primary_color,True,5794,45,5749,0.011190737828929109,0.013279352184058669,0.008518059336558142,0.015073944606777079,0.0020886143551295602
258,has_primary_color::orange,has_primary_color,True,5794,228,5566,0.2768027070571003,0.22196892558703976,0.04443845720353454,0.26274567409248595,-0.054833781470060544
259,has_primary_color::black,has_primary_color,True,5794,2060,3734,0.7457138564980685,0.6936480188324973,0.3183507489339193,0.7452406568784473,-0.05206583766557127
260,has_primary_color::white,has_primary_color,True,5794,1680,4114,0.7010544335552299,0.6138379169256954,0.3129620657876877,0.6664237667128399,-0.08721651662953445
261,has_primary_color::red,has_primary_color,True,5794,232,5562,0.6461991583553919,0.525245314461772,0.03543901330082392,0.6327333695469685,-0.12095384389361985
262,has_primary_color::buff,has_primary_color,True,5794,1109,4685,0.529577785134649,0.47934971503472534,0.2605615134579773,0.525910867467803,-0.050228070099923694
263,has_leg_color::blue,has_leg_color,True,4785,77,4708,0.08422878722020292,0.06623973105872145,0.024579417848731015,0.09007188563377985,-0.01798905616148147
264,has_leg_color::brown,has_leg_color,True,4785,446,4339,0.16506614179171297,0.15014627264322766,0.08982884756097168,0.16579879853909865,-0.01491986914848531
265,has_leg_color::iridescent,has_leg_color,True,4785,22,4763,0.007378011707419798,0.013897732281435893,0.0047552949983398225,0.005987339416032926,0.006519720574016095
266,has_leg_color::purple,has_leg_color,True,4785,23,4762,0.0056359216513695385,0.005783792510319033,0.005668523438164118,0.005390564521404814,0.00014787085894949446
267,has_leg_color::rufous,has_leg_color,True,4785,66,4719,0.04777324967696189,0.060446658605923784,0.013738888108595405,0.0720274159497801,0.01267340892896189
268,has_leg_color::grey,has_leg_color,True,4785,1467,3318,0.47227058434216074,0.40677736561369615,0.2446208610370985,0.4639400975129614,-0.06549321872846459
269,has_leg_color::yellow,has_leg_color,True,4785,107,4678,0.11649127429239954,0.08329735773008264,0.021432786453879738,0.09272168272091559,-0.033193916562316905
270,has_leg_color::olive,has_leg_color,False,4785,29,4756,,,,,
271,has_leg_color::green,has_leg_color,False,4785,7,4778,,,,,
272,has_leg_color::pink,has_leg_color,True,4785,147,4638,0.12443092327402674,0.0890004770070883,0.03498027503369557,0.13738957132540636,-0.03543044626693845
273,has_leg_color::orange,has_leg_color,True,4785,478,4307,0.3231165491677269,0.25395953275371913,0.08187727326450925,0.3060951306995237,-0.06915701641400779
274,has_leg_color::black,has_leg_color,True,4785,1423,3362,0.5556180214258064,0.5031025881980378,0.3547226557790685,0.5652925107062298,-0.05251543322776864
275,has_leg_color::white,has_leg_color,True,4785,191,4594,0.08287567282240928,0.07317868609771151,0.046762318195143426,0.07055256263687158,-0.009696986724697765
276,has_leg_color::red,has_leg_color,True,4785,167,4618,0.268756987439292,0.19590659455554643,0.028274236174572885,0.24925959362792086,-0.07285039288374556
277,has_leg_color::buff,has_leg_color,True,4785,957,3828,0.3664693226509502,0.3429736418976053,0.20436473288067356,0.3775640342604566,-0.023495680753344905
278,has_bill_color::blue,has_bill_color,True,5672,151,5521,0.19729325737760126,0.1795250555808022,0.022520845438278723,0.1820338975244144,-0.017768201796799055
279,has_bill_color::brown,has_bill_color,True,5672,488,5184,0.23810594485362763,0.1888532951875488,0.08041509497059705,0.2187206260242617,-0.04925264966607884
280,has_bill_color::iridescent,has_bill_color,True,5672,53,5619,0.009873369827771794,0.010009022392254199,0.008602767541736549,0.01084050070364021,0.00013565256448240526
281,has_bill_color::purple,has_bill_color,False,5672,17,5655,,,,,
282,has_bill_color::rufous,has_bill_color,True,5672,81,5591,0.06816941716214761,0.06409540752405729,0.018962012761974213,0.0833391653058216,-0.00407400963809032
283,has_bill_color::grey,has_bill_color,True,5672,1583,4089,0.4003184110583521,0.3602145849426454,0.27302583682401405,0.3798135293933905,-0.040103826115706676
284,has_bill_color::yellow,has_bill_color,True,5672,336,5336,0.41698327606813795,0.33109041039710785,0.059151279404884974,0.37023600144461255,-0.0858928656710301
285,has_bill_color::olive,has_bill_color,True,5672,34,5638,0.02653542997941454,0.014407407297975756,0.008203218271388485,0.025977461591199392,-0.012128022681438783
286,has_bill_color::green,has_bill_color,False,5672,14,5658,,,,,
287,has_bill_color::pink,has_bill_color,True,5672,53,5619,0.022155327134984425,0.015999344633952046,0.008073906310731929,0.01786962737965615,-0.00615598250103238
288,has_bill_color::orange,has_bill_color,True,5672,392,5280,0.2795981326350316,0.21801887137386,0.06099441974205309,0.2759329284417981,-0.06157926126117158
289,has_bill_color::black,has_bill_color,True,5672,2575,3097,0.7020420084471495,0.6579973144146436,0.457130352665838,0.701817914985115,-0.04404469403250588
290,has_bill_color::white,has_bill_color,True,5672,319,5353,0.10808026835168036,0.08869459647245823,0.05602596865071065,0.10669835521717479,-0.019385671879222133
291,has_bill_color::red,has_bill_color,True,5672,202,5470,0.2717292020585964,0.24546581537666526,0.04673779314788133,0.292247732194703,-0.02626338668193115
292,has_bill_color::buff,has_bill_color,True,5672,823,4849,0.34060174908149793,0.26961306800923773,0.14161930397172942,0.32604348401418837,-0.0709886810722602
293,has_crown_color::blue,has_crown_color,True,5527,317,5210,0.7081718677695577,0.6416446840174366,0.04043704067409139,0.7071371451739404,-0.06652718375212108
294,has_crown_color::brown,has_crown_color,True,5527,1078,4449,0.5954449101658454,0.559848990331097,0.22029100089836096,0.5820844627226952,-0.03559591983474841
295,has_crown_color::iridescent,has_crown_color,True,5527,129,5398,0.1352462491156065,0.09096028148429589,0.022859568781932967,0.11720422840745308,-0.044285967631310624
296,has_crown_color::purple,has_crown_color,True,5527,36,5491,0.04876191687052161,0.028649258385667575,0.010125982863898325,0.027616717077485014,-0.020112658484854034
297,has_crown_color::rufous,has_crown_color,True,5527,97,5430,0.21092559091143973,0.15455419872807585,0.01120089986820122,0.19994098307543245,-0.05637139218336387
298,has_crown_color::grey,has_crown_color,True,5527,1246,4281,0.5512352926825925,0.4719121699450848,0.2114107115454648,0.5335964486455866,-0.07932312273750775
299,has_crown_color::yellow,has_crown_color,True,5527,407,5120,0.5586586760225175,0.5186007589642616,0.07289498102150545,0.5319044170844583,-0.0400579170582559
300,has_crown_color::olive,has_crown_color,True,5527,142,5385,0.2063437563684416,0.1755765148877468,0.023975256467757937,0.21300779720398913,-0.03076724148069479
301,has_crown_color::green,has_crown_color,True,5527,66,5461,0.2339895796036502,0.1928028243416599,0.009501099446155367,0.27324785929747025,-0.04118675526199028
302,has_crown_color::pink,has_crown_color,False,5527,36,5491,,,,,
303,has_crown_color::orange,has_crown_color,True,5527,153,5374,0.14154340233980509,0.09736077885721892,0.026966841477360243,0.12627573144692156,-0.04418262348258617
304,has_crown_color::black,has_crown_color,True,5527,1855,3672,0.736364725863998,0.6728611618139565,0.3068876445978738,0.729389497319561,-0.06350356405004154
305,has_crown_color::white,has_crown_color,True,5527,712,4815,0.6264934697831459,0.5164881838301227,0.14156230085339358,0.6085763971893338,-0.11000528595302317
306,has_crown_color::red,has_crown_color,True,5527,297,5230,0.7405239917513075,0.6884784435866369,0.04761981367114858,0.7295241369299934,-0.05204554816467055
307,has_crown_color::buff,has_crown_color,True,5527,718,4809,0.3903865950294081,0.3200217173872796,0.1614540285444431,0.393851981378106,-0.07036487764212851
308,has_wing_pattern::solid,has_wing_pattern,True,5175,1650,3525,0.6259972545524096,0.5399841322015178,0.35620885953381887,0.6173371904659521,-0.08601312235089187
309,has_wing_pattern::spotted,has_wing_pattern,True,5175,430,4745,0.4005414630264334,0.3627198495097561,0.08554511952266432,0.4049763045148884,-0.03782161351667729
310,has_wing_pattern::striped,has_wing_pattern,True,5175,1303,3872,0.4533411243100896,0.4188655526875107,0.23105053466685233,0.4552323138496687,-0.034475571622578915
311,has_wing_pattern::multi-colored,has_wing_pattern,True,5175,1792,3383,0.5122608908595057,0.45437258089823934,0.35875899913235687,0.5144741094011616,-0.057888309961266315
